Driver,LapNumber,RaceName_x,Year_x,TyreLife,PitInTime,AirTemp,TrackTemp,Humidity,Position,Compound_label,LapTime_label,Sector1Time_label,Sector2Time_label,Sector3Time_label,PitInTime_label,PitOutTime_label,FreshTyre_encoded,Rainfall_encoded,NextPit
STR,42.0,70th Anniversary,2019,26.0,NaT,25.4,42.5,31.8,18.0,0,8749,8300,4428,3055,1250,1214,1,0,8.0
STR,43.0,70th Anniversary,2019,27.0,NaT,25.8,43.4,31.0,18.0,0,8760,8239,4537,3018,1250,1214,1,0,7.0
STR,44.0,70th Anniversary,2019,28.0,NaT,26.3,44.3,29.8,18.0,0,9984,9186,4748,3266,1250,1214,1,0,6.0
STR,45.0,70th Anniversary,2019,29.0,NaT,26.1,44.0,30.5,18.0,0,8658,8020,4560,3106,1250,1214,1,0,5.0
STR,46.0,70th Anniversary,2019,30.0,NaT,25.7,44.2,31.8,18.0,0,8753,8164,4624,2998,1250,1214,1,0,4.0
STR,47.0,70th Anniversary,2019,31.0,NaT,25.6,44.2,32.1,18.0,0,8568,8312,4316,2950,1250,1214,1,0,3.0
STR,48.0,70th Anniversary,2019,32.0,NaT,25.7,44.2,32.3,18.0,0,8685,8125,4469,3119,1250,1214,1,0,2.0
STR,49.0,70th Anniversary,2019,33.0,NaT,26.1,44.6,32.1,18.0,0,8941,8389,4411,3210,1250,1214,1,0,1.0
STR,50.0,70th Anniversary,2019,34.0,0 days 01:43:45.730000,26.0,44.6,31.8,18.0,0,11095,8388,4549,5349,889,1214,1,0,
STR,51.0,70th Anniversary,2019,1.0,NaT,26.0,44.7,32.0,19.0,3,18134,13592,3522,2967,1250,830,1,0,
STR,52.0,70th Anniversary,2019,2.0,NaT,26.1,44.9,32.5,18.0,3,6748,7241,3499,2333,1250,1214,1,0,
STR,53.0,70th Anniversary,2019,3.0,NaT,26.3,44.7,31.8,18.0,3,7255,7835,3663,2400,1250,1214,1,0,
STR,54.0,70th Anniversary,2019,4.0,NaT,26.3,44.4,32.5,18.0,3,7334,7803,3751,2456,1250,1214,1,0,
STR,55.0,70th Anniversary,2019,5.0,NaT,26.4,44.1,31.4,18.0,3,7929,7890,4261,2659,1250,1214,1,0,
STR,56.0,70th Anniversary,2019,6.0,NaT,25.7,42.3,32.9,18.0,3,8350,7857,4602,2880,1250,1214,1,0,
STR,57.0,70th Anniversary,2019,7.0,NaT,25.7,42.7,33.1,18.0,3,9947,9116,4909,3132,1250,1214,1,0,
STR,58.0,70th Anniversary,2019,8.0,NaT,26.1,42.9,32.3,18.0,3,8622,8137,4471,3034,1250,1214,1,0,
STR,59.0,70th Anniversary,2019,9.0,NaT,26.0,42.5,32.3,18.0,3,8967,8455,4815,2767,1250,1214,1,0,
STR,60.0,70th Anniversary,2019,10.0,NaT,26.0,41.7,32.6,17.0,3,7517,7523,3955,2798,1250,1214,1,0,
STR,61.0,70th Anniversary,2019,11.0,NaT,25.9,40.7,33.0,17.0,3,8052,8088,3966,2917,1250,1214,1,0,
STR,62.0,70th Anniversary,2019,12.0,NaT,25.9,40.9,32.8,17.0,3,8454,8101,4421,2924,1250,1214,1,0,
STR,63.0,70th Anniversary,2019,13.0,NaT,25.9,41.7,32.6,17.0,3,8511,8279,4459,2771,1250,1214,1,0,
STR,64.0,70th Anniversary,2019,14.0,NaT,26.0,42.4,32.8,17.0,3,8838,8029,5065,2792,1250,1214,1,0,
STR,65.0,70th Anniversary,2019,15.0,NaT,26.0,42.4,32.2,17.0,3,7713,8085,3790,2632,1250,1214,1,0,
STR,66.0,70th Anniversary,2019,16.0,NaT,25.7,42.0,32.9,17.0,3,7667,7874,4079,2510,1250,1214,1,0,
STR,67.0,70th Anniversary,2019,17.0,NaT,25.7,42.1,33.2,17.0,3,7908,7948,4284,2558,1250,1214,1,0,
STR,68.0,70th Anniversary,2019,18.0,NaT,25.8,42.7,33.1,17.0,3,10928,8240,4105,5693,1250,1214,1,0,
VER,1.0,70th Anniversary,2019,4.0,NaT,25.9,43.2,36.1,1.0,2,10525,14560,3573,2324,1250,1214,0,0,24.0
VER,2.0,70th Anniversary,2019,5.0,NaT,26.0,42.9,34.9,1.0,2,7440,8213,3578,2385,1250,1214,0,0,23.0
VER,3.0,70th Anniversary,2019,6.0,NaT,26.1,42.3,34.7,1.0,2,7447,8195,3548,2421,1250,1214,0,0,22.0
VER,4.0,70th Anniversary,2019,7.0,NaT,25.8,41.3,35.2,1.0,2,7383,8070,3596,2407,1250,1214,0,0,21.0
VER,5.0,70th Anniversary,2019,8.0,NaT,25.6,41.3,35.8,1.0,2,7240,8094,3342,2423,1250,1214,0,0,20.0
VER,6.0,70th Anniversary,2019,9.0,NaT,25.4,40.7,36.0,1.0,2,7325,8082,3493,2420,1250,1214,0,0,19.0
VER,7.0,70th Anniversary,2019,10.0,NaT,25.3,40.3,36.2,1.0,2,7282,8088,3441,2405,1250,1214,0,0,18.0
VER,8.0,70th Anniversary,2019,11.0,NaT,25.2,39.6,36.5,1.0,2,7145,8024,3343,2370,1250,1214,0,0,17.0
VER,9.0,70th Anniversary,2019,12.0,NaT,25.0,39.3,37.1,1.0,2,7242,7999,3421,2438,1250,1214,0,0,16.0
VER,10.0,70th Anniversary,2019,13.0,NaT,24.9,38.9,37.5,1.0,2,7259,8041,3425,2419,1250,1214,0,0,15.0
VER,11.0,70th Anniversary,2019,14.0,NaT,25.0,38.9,37.1,1.0,2,7383,8120,3486,2459,1250,1214,0,0,14.0
VER,12.0,70th Anniversary,2019,15.0,NaT,25.6,41.5,35.9,1.0,2,7249,8080,3416,2391,1250,1214,0,0,13.0
VER,13.0,70th Anniversary,2019,16.0,NaT,25.9,42.7,34.3,1.0,2,7299,8036,3459,2451,1250,1214,0,0,12.0
VER,14.0,70th Anniversary,2019,17.0,NaT,25.5,42.7,35.1,1.0,2,7434,8067,3653,2427,1250,1214,0,0,11.0
VER,15.0,70th Anniversary,2019,18.0,NaT,24.9,43.2,36.0,1.0,2,7294,7926,3504,2503,1250,1214,0,0,10.0
VER,16.0,70th Anniversary,2019,19.0,NaT,24.8,43.5,36.6,1.0,2,7431,8017,3561,2547,1250,1214,0,0,9.0
VER,17.0,70th Anniversary,2019,20.0,NaT,25.1,43.7,36.2,1.0,2,7499,8167,3494,2567,1250,1214,0,0,8.0
VER,18.0,70th Anniversary,2019,21.0,NaT,25.6,44.6,35.6,1.0,2,7428,8151,3527,2456,1250,1214,0,0,7.0
VER,19.0,70th Anniversary,2019,22.0,NaT,25.8,44.6,34.6,1.0,2,7553,8167,3593,2547,1250,1214,0,0,6.0
VER,20.0,70th Anniversary,2019,23.0,NaT,25.4,44.8,34.8,1.0,2,7696,8307,3751,2447,1250,1214,0,0,5.0
VER,21.0,70th Anniversary,2019,24.0,NaT,25.2,44.8,35.1,1.0,2,7807,8168,3840,2631,1250,1214,0,0,4.0
VER,22.0,70th Anniversary,2019,25.0,NaT,25.3,44.9,34.8,1.0,2,7758,8272,3782,2532,1250,1214,0,0,3.0
VER,23.0,70th Anniversary,2019,26.0,NaT,25.3,45.1,35.3,1.0,2,7856,8318,3771,2619,1250,1214,0,0,2.0
VER,24.0,70th Anniversary,2019,27.0,NaT,25.7,45.8,34.7,1.0,2,7983,8277,4140,2478,1250,1214,0,0,1.0
VER,25.0,70th Anniversary,2019,28.0,0 days 01:07:00.320000,25.7,45.8,33.8,2.0,2,9298,8127,3490,4660,346,1214,0,0,42.0
VER,26.0,70th Anniversary,2019,1.0,NaT,25.8,45.8,34.0,2.0,0,18088,13612,3326,2707,1250,308,1,0,41.0
VER,27.0,70th Anniversary,2019,2.0,NaT,25.5,45.6,34.0,2.0,0,6908,7644,3428,2294,1250,1214,1,0,40.0
VER,28.0,70th Anniversary,2019,3.0,NaT,25.1,45.6,34.9,2.0,0,7351,8002,3703,2355,1250,1214,1,0,39.0
VER,29.0,70th Anniversary,2019,4.0,NaT,25.0,45.9,35.2,2.0,0,7661,8037,3919,2500,1250,1214,1,0,38.0
VER,30.0,70th Anniversary,2019,5.0,NaT,25.0,46.2,35.4,2.0,0,7586,7969,3894,2497,1250,1214,1,0,37.0
VER,31.0,70th Anniversary,2019,6.0,NaT,25.4,46.1,35.2,2.0,0,7679,8162,3782,2526,1250,1214,1,0,36.0
VER,32.0,70th Anniversary,2019,7.0,NaT,25.6,44.8,35.0,1.0,0,7277,7838,3613,2463,1250,1214,1,0,35.0
VER,33.0,70th Anniversary,2019,8.0,NaT,26.1,44.7,33.0,1.0,0,7386,8012,3634,2425,1250,1214,1,0,34.0
VER,34.0,70th Anniversary,2019,9.0,NaT,26.1,45.0,32.9,1.0,0,7116,8040,3417,2292,1250,1214,1,0,33.0
VER,35.0,70th Anniversary,2019,10.0,NaT,26.1,45.6,32.6,1.0,0,6662,7763,2958,2249,1250,1214,1,0,32.0
VER,36.0,70th Anniversary,2019,11.0,NaT,25.8,45.6,32.5,1.0,0,6878,7881,3031,2369,1250,1214,1,0,31.0
VER,37.0,70th Anniversary,2019,12.0,NaT,25.6,45.4,33.0,1.0,0,7178,7826,3209,2724,1250,1214,1,0,30.0
VER,38.0,70th Anniversary,2019,13.0,NaT,25.5,45.4,33.6,1.0,0,7113,7315,3226,3187,1250,1214,1,0,29.0
VER,39.0,70th Anniversary,2019,14.0,NaT,24.8,45.0,34.7,1.0,0,7243,7695,3669,2500,1250,1214,1,0,28.0
VER,40.0,70th Anniversary,2019,15.0,NaT,24.8,45.2,34.7,1.0,0,6292,7303,2976,2223,1250,1214,1,0,27.0
VER,41.0,70th Anniversary,2019,16.0,NaT,24.8,44.3,34.6,1.0,0,6582,7615,2956,2262,1250,1214,1,0,26.0
VER,42.0,70th Anniversary,2019,17.0,NaT,25.1,42.7,33.9,1.0,0,6660,7608,3086,2256,1250,1214,1,0,25.0
VER,43.0,70th Anniversary,2019,18.0,NaT,25.1,42.0,34.7,1.0,0,6685,7595,3081,2290,1250,1214,1,0,24.0
VER,44.0,70th Anniversary,2019,19.0,NaT,25.8,43.4,31.0,1.0,0,6699,7565,3236,2232,1250,1214,1,0,23.0
VER,45.0,70th Anniversary,2019,20.0,NaT,26.2,43.9,30.1,1.0,0,6559,7531,3160,2176,1250,1214,1,0,22.0
VER,46.0,70th Anniversary,2019,21.0,NaT,26.3,44.3,29.8,1.0,0,6545,7581,3043,2207,1250,1214,1,0,21.0
VER,47.0,70th Anniversary,2019,22.0,NaT,25.9,44.0,31.0,1.0,0,6453,7557,2997,2180,1250,1214,1,0,20.0
VER,48.0,70th Anniversary,2019,23.0,NaT,25.7,44.2,31.8,1.0,0,6622,7479,2885,2448,1250,1214,1,0,19.0
VER,49.0,70th Anniversary,2019,24.0,NaT,25.6,44.2,32.1,1.0,0,6428,7369,2976,2278,1250,1214,1,0,18.0
VER,50.0,70th Anniversary,2019,25.0,NaT,25.8,44.7,32.6,1.0,0,6688,7542,2936,2428,1250,1214,1,0,17.0
VER,51.0,70th Anniversary,2019,26.0,NaT,26.1,44.6,32.1,1.0,0,6280,7330,2933,2220,1250,1214,1,0,16.0
VER,52.0,70th Anniversary,2019,27.0,NaT,26.0,44.6,31.8,1.0,0,7081,7534,3319,2755,1250,1214,1,0,15.0
VER,53.0,70th Anniversary,2019,28.0,NaT,26.0,44.7,32.0,1.0,0,6106,7420,2803,2147,1250,1214,1,0,14.0
VER,54.0,70th Anniversary,2019,29.0,NaT,26.1,44.9,32.5,1.0,0,6305,7543,2908,2138,1250,1214,1,0,13.0
VER,55.0,70th Anniversary,2019,30.0,NaT,26.3,44.8,31.4,1.0,0,6286,7574,2866,2125,1250,1214,1,0,12.0
VER,56.0,70th Anniversary,2019,31.0,NaT,26.3,44.4,32.5,1.0,0,6570,7689,2984,2203,1250,1214,1,0,11.0
VER,57.0,70th Anniversary,2019,32.0,NaT,26.4,44.1,31.4,1.0,0,6367,7571,2957,2136,1250,1214,1,0,10.0
VER,58.0,70th Anniversary,2019,33.0,NaT,26.0,42.4,31.8,1.0,0,6348,7642,2924,2099,1250,1214,1,0,9.0
VER,59.0,70th Anniversary,2019,34.0,NaT,25.7,42.7,33.1,1.0,0,6281,7635,2814,2130,1250,1214,1,0,8.0
VER,60.0,70th Anniversary,2019,35.0,NaT,25.9,42.9,32.9,1.0,0,6274,7580,2886,2096,1250,1214,1,0,7.0
VER,61.0,70th Anniversary,2019,36.0,NaT,26.1,42.9,32.3,1.0,0,6493,7544,3041,2193,1250,1214,1,0,6.0
VER,62.0,70th Anniversary,2019,37.0,NaT,26.0,41.7,32.6,1.0,0,6529,7619,2986,2206,1250,1214,1,0,5.0
VER,63.0,70th Anniversary,2019,38.0,NaT,25.9,41.1,33.3,1.0,0,6897,7829,3225,2295,1250,1214,1,0,4.0
VER,64.0,70th Anniversary,2019,39.0,NaT,25.9,40.7,33.0,1.0,0,7026,7942,3351,2291,1250,1214,1,0,3.0
VER,65.0,70th Anniversary,2019,40.0,NaT,25.9,41.7,32.6,1.0,0,6960,7801,3382,2284,1250,1214,1,0,2.0
VER,66.0,70th Anniversary,2019,41.0,NaT,26.0,42.1,32.2,1.0,0,7267,7821,3734,2374,1250,1214,1,0,1.0
VER,67.0,70th Anniversary,2019,42.0,0 days 02:03:53.303000,26.0,42.4,32.8,2.0,0,10625,8580,4330,4858,1080,1214,1,0,
VER,68.0,70th Anniversary,2019,4.0,NaT,25.7,42.0,32.7,2.0,3,18030,13587,3925,2456,1250,1037,0,0,
VER,69.0,70th Anniversary,2019,5.0,NaT,25.7,42.0,32.9,2.0,3,4459,6917,1991,1601,1250,1214,0,0,
VER,70.0,70th Anniversary,2019,6.0,NaT,25.8,42.7,33.1,2.0,3,6032,7437,2722,2157,1250,1214,0,0,
VET,1.0,70th Anniversary,2019,4.0,NaT,25.9,43.2,36.1,5.0,2,13954,14560,6286,3348,1250,1214,0,0,38.0
VET,2.0,70th Anniversary,2019,5.0,NaT,26.0,42.9,34.9,4.0,2,7763,7868,4019,2699,1250,1214,0,0,37.0
VET,3.0,70th Anniversary,2019,6.0,NaT,26.0,41.8,34.5,4.0,2,7882,7939,4086,2713,1250,1214,0,0,36.0
VET,4.0,70th Anniversary,2019,7.0,NaT,25.8,41.3,35.2,4.0,2,7835,7898,4027,2749,1250,1214,0,0,35.0
VET,5.0,70th Anniversary,2019,8.0,NaT,25.6,41.3,35.8,4.0,2,7944,7949,4087,2790,1250,1214,0,0,34.0
VET,6.0,70th Anniversary,2019,9.0,NaT,25.4,40.7,36.0,4.0,2,7845,8052,3928,2711,1250,1214,0,0,33.0
VET,7.0,70th Anniversary,2019,10.0,NaT,25.3,40.3,36.2,4.0,2,8019,7936,4181,2811,1250,1214,0,0,32.0
VET,8.0,70th Anniversary,2019,11.0,NaT,25.2,39.6,36.5,4.0,2,7860,7967,3985,2756,1250,1214,0,0,31.0
VET,9.0,70th Anniversary,2019,12.0,NaT,25.0,39.3,37.1,4.0,2,7972,7996,3880,2986,1250,1214,0,0,30.0
VET,10.0,70th Anniversary,2019,13.0,NaT,24.9,38.9,37.5,4.0,2,7858,8006,3946,2754,1250,1214,0,0,29.0
VET,11.0,70th Anniversary,2019,14.0,NaT,25.3,40.0,36.4,4.0,2,7660,7952,3763,2721,1250,1214,0,0,28.0
VET,12.0,70th Anniversary,2019,15.0,NaT,25.6,41.5,35.9,4.0,2,7773,8023,3854,2716,1250,1214,0,0,27.0
VET,13.0,70th Anniversary,2019,16.0,NaT,25.9,42.7,34.3,4.0,2,8112,8379,3918,2747,1250,1214,0,0,26.0
VET,14.0,70th Anniversary,2019,17.0,NaT,25.1,42.9,35.4,4.0,2,8074,7941,4197,2861,1250,1214,0,0,25.0
VET,15.0,70th Anniversary,2019,18.0,NaT,24.9,43.2,36.0,4.0,2,8018,7963,3990,2977,1250,1214,0,0,24.0
VET,16.0,70th Anniversary,2019,19.0,NaT,24.8,43.5,36.6,4.0,2,7962,7985,3992,2871,1250,1214,0,0,23.0
VET,17.0,70th Anniversary,2019,20.0,NaT,25.2,44.1,36.2,4.0,2,8040,8058,4076,2817,1250,1214,0,0,22.0
VET,18.0,70th Anniversary,2019,21.0,NaT,25.6,44.6,35.6,4.0,2,8118,8206,4116,2725,1250,1214,0,0,21.0
VET,19.0,70th Anniversary,2019,22.0,NaT,25.5,44.7,35.0,4.0,2,7840,8139,3810,2728,1250,1214,0,0,20.0
VET,20.0,70th Anniversary,2019,23.0,NaT,25.4,44.8,34.8,4.0,2,8103,8236,3947,2847,1250,1214,0,0,19.0
VET,21.0,70th Anniversary,2019,24.0,NaT,25.2,44.8,35.1,4.0,2,8115,8144,3996,2905,1250,1214,0,0,18.0
VET,22.0,70th Anniversary,2019,25.0,NaT,25.2,44.9,35.0,4.0,2,8041,8105,4073,2774,1250,1214,0,0,17.0
VET,23.0,70th Anniversary,2019,26.0,NaT,25.3,45.1,35.3,4.0,2,8077,8087,4055,2856,1250,1214,0,0,16.0
VET,24.0,70th Anniversary,2019,27.0,NaT,25.7,45.8,34.7,4.0,2,8101,8234,3960,2833,1250,1214,0,0,15.0
VET,25.0,70th Anniversary,2019,28.0,NaT,25.5,45.8,34.7,4.0,2,8399,8171,4244,2967,1250,1214,0,0,14.0
VET,26.0,70th Anniversary,2019,29.0,NaT,25.8,45.8,34.0,4.0,2,9261,8440,4697,3242,1250,1214,0,0,13.0
VET,27.0,70th Anniversary,2019,30.0,NaT,25.5,45.6,34.0,3.0,2,8871,8262,4552,3109,1250,1214,0,0,12.0
VET,28.0,70th Anniversary,2019,31.0,NaT,25.1,45.6,34.9,3.0,2,8570,8245,4271,3064,1250,1214,0,0,11.0
VET,29.0,70th Anniversary,2019,32.0,NaT,25.0,45.9,35.2,3.0,2,8442,8104,4294,3035,1250,1214,0,0,10.0
VET,30.0,70th Anniversary,2019,33.0,NaT,25.0,46.2,35.4,3.0,2,8802,8381,4303,3157,1250,1214,0,0,9.0
VET,31.0,70th Anniversary,2019,34.0,NaT,25.4,46.1,35.2,3.0,2,8736,8230,4402,3134,1250,1214,0,0,8.0
VET,32.0,70th Anniversary,2019,35.0,NaT,25.9,44.7,33.8,3.0,2,9005,8288,4624,3173,1250,1214,0,0,7.0
VET,33.0,70th Anniversary,2019,36.0,NaT,26.1,44.7,33.0,3.0,2,9026,8314,4737,3055,1250,1214,0,0,6.0
VET,34.0,70th Anniversary,2019,37.0,NaT,26.1,45.0,32.9,3.0,2,8385,8293,3960,3119,1250,1214,0,0,5.0
VET,35.0,70th Anniversary,2019,38.0,NaT,26.2,45.7,32.3,3.0,2,8381,8243,4100,3019,1250,1214,0,0,4.0
VET,36.0,70th Anniversary,2019,39.0,NaT,25.8,45.6,32.5,3.0,2,8763,8393,4356,3049,1250,1214,0,0,3.0
VET,37.0,70th Anniversary,2019,40.0,NaT,25.5,45.4,33.6,3.0,2,8675,8318,4178,3205,1250,1214,0,0,2.0
VET,38.0,70th Anniversary,2019,41.0,NaT,25.3,45.0,33.4,3.0,2,8915,8255,4430,3291,1250,1214,0,0,1.0
VET,39.0,70th Anniversary,2019,42.0,0 days 01:26:54.147000,24.8,45.0,34.7,3.0,2,11256,8415,4574,5488,643,1214,0,0,
VET,40.0,70th Anniversary,2019,1.0,NaT,24.8,44.3,34.6,4.0,3,18610,13833,3161,2244,1250,571,1,0,
VET,41.0,70th Anniversary,2019,2.0,NaT,24.8,42.8,34.9,4.0,3,6780,7404,3170,2512,1250,1214,1,0,
VET,42.0,70th Anniversary,2019,3.0,NaT,25.1,42.0,34.7,4.0,3,6537,7276,3233,2259,1250,1214,1,0,
VET,43.0,70th Anniversary,2019,4.0,NaT,25.4,42.5,31.8,4.0,3,6604,7434,3122,2288,1250,1214,1,0,
VET,44.0,70th Anniversary,2019,5.0,NaT,25.8,43.4,31.0,4.0,3,6979,7494,3431,2505,1250,1214,1,0,
VET,45.0,70th Anniversary,2019,6.0,NaT,26.3,44.3,29.8,4.0,3,6973,7486,3537,2414,1250,1214,1,0,
VET,46.0,70th Anniversary,2019,7.0,NaT,26.1,44.0,30.5,4.0,3,6735,7467,3349,2273,1250,1214,1,0,
VET,47.0,70th Anniversary,2019,8.0,NaT,25.9,44.0,31.0,4.0,3,6325,7421,2898,2228,1250,1214,1,0,
VET,48.0,70th Anniversary,2019,9.0,NaT,25.6,44.2,32.1,4.0,3,6616,7444,3149,2276,1250,1214,1,0,
VET,49.0,70th Anniversary,2019,10.0,NaT,25.7,44.2,32.3,4.0,3,6603,7479,3167,2240,1250,1214,1,0,
VET,50.0,70th Anniversary,2019,11.0,NaT,25.8,44.7,32.6,4.0,3,6451,7400,3078,2224,1250,1214,1,0,
VET,51.0,70th Anniversary,2019,12.0,NaT,26.0,44.6,31.8,4.0,3,6524,7459,2961,2303,1250,1214,1,0,
VET,52.0,70th Anniversary,2019,13.0,NaT,25.9,44.4,32.5,4.0,3,6503,7553,3001,2216,1250,1214,1,0,
VET,53.0,70th Anniversary,2019,14.0,NaT,26.0,44.7,32.0,4.0,3,6576,7489,3099,2251,1250,1214,1,0,
VET,54.0,70th Anniversary,2019,15.0,NaT,26.3,44.8,31.4,4.0,3,6662,7457,3233,2263,1250,1214,1,0,
VET,55.0,70th Anniversary,2019,16.0,NaT,26.3,44.7,31.8,4.0,3,6778,7486,3247,2359,1250,1214,1,0,
VET,56.0,70th Anniversary,2019,17.0,NaT,26.4,44.1,31.4,4.0,3,7015,7578,3404,2500,1250,1214,1,0,
VET,57.0,70th Anniversary,2019,18.0,NaT,26.0,42.4,31.8,4.0,3,7001,7707,3335,2416,1250,1214,1,0,
VET,58.0,70th Anniversary,2019,19.0,NaT,25.7,42.3,32.9,4.0,3,6513,7500,3059,2222,1250,1214,1,0,
VET,59.0,70th Anniversary,2019,20.0,NaT,25.9,42.9,32.9,4.0,3,6410,7464,2991,2207,1250,1214,1,0,
VET,60.0,70th Anniversary,2019,21.0,NaT,26.1,42.9,32.3,4.0,3,6504,7424,3126,2222,1250,1214,1,0,
VET,61.0,70th Anniversary,2019,22.0,NaT,26.0,42.5,32.3,4.0,3,6888,7429,3408,2440,1250,1214,1,0,
VET,62.0,70th Anniversary,2019,23.0,NaT,25.9,41.1,33.3,4.0,3,7393,7786,3347,2938,1250,1214,1,0,
VET,63.0,70th Anniversary,2019,24.0,NaT,25.9,40.7,33.0,4.0,3,7190,7430,3692,2680,1250,1214,1,0,
VET,64.0,70th Anniversary,2019,25.0,NaT,25.9,40.9,32.8,4.0,3,6311,7312,3050,2190,1250,1214,1,0,
VET,65.0,70th Anniversary,2019,26.0,NaT,26.0,42.1,32.2,4.0,3,6270,7372,2942,2183,1250,1214,1,0,
VET,66.0,70th Anniversary,2019,27.0,NaT,26.0,42.4,32.8,4.0,3,6548,7411,3118,2262,1250,1214,1,0,
VET,67.0,70th Anniversary,2019,28.0,NaT,26.0,42.4,32.2,4.0,3,7011,7491,3538,2472,1250,1214,1,0,
VET,68.0,70th Anniversary,2019,29.0,NaT,25.7,42.0,32.9,3.0,3,6749,7517,3229,2317,1250,1214,1,0,
VET,69.0,70th Anniversary,2019,30.0,NaT,25.7,42.1,33.2,3.0,3,6804,7532,3239,2358,1250,1214,1,0,
VET,70.0,70th Anniversary,2019,31.0,NaT,25.8,42.7,33.1,3.0,3,7483,7622,3817,2769,1250,1214,1,0,
ALB,1.0,Azerbaijan,2019,1.0,NaT,20.1,42.2,48.4,12.0,3,21487,14560,14176,4885,1250,1214,1,0,11.0
ALB,2.0,Azerbaijan,2019,2.0,NaT,20.3,42.4,48.1,12.0,3,20644,12800,13908,4815,1250,1214,1,0,10.0
ALB,3.0,Azerbaijan,2019,3.0,NaT,20.3,41.8,49.5,12.0,3,20571,12662,13864,5015,1250,1214,1,0,9.0
ALB,4.0,Azerbaijan,2019,4.0,NaT,20.0,41.6,49.5,12.0,3,20667,12759,14019,4589,1250,1214,1,0,8.0
ALB,5.0,Azerbaijan,2019,5.0,NaT,20.1,41.7,50.4,11.0,3,20782,12908,13957,5006,1250,1214,1,0,7.0
ALB,6.0,Azerbaijan,2019,6.0,NaT,20.1,41.3,51.1,11.0,3,20605,12777,13895,4744,1250,1214,1,0,6.0
ALB,7.0,Azerbaijan,2019,7.0,NaT,20.1,41.5,51.3,11.0,3,20672,12845,13914,4743,1250,1214,1,0,5.0
ALB,8.0,Azerbaijan,2019,8.0,NaT,20.2,41.3,51.7,11.0,3,20835,12992,13967,4881,1250,1214,1,0,4.0
ALB,9.0,Azerbaijan,2019,9.0,NaT,20.0,41.3,53.3,11.0,3,20924,12990,14121,5108,1250,1214,1,0,3.0
ALB,10.0,Azerbaijan,2019,10.0,NaT,19.9,41.1,52.7,9.0,3,21013,13037,14223,5016,1250,1214,1,0,2.0
ALB,11.0,Azerbaijan,2019,11.0,NaT,19.8,41.1,52.1,9.0,3,20919,12912,14133,5483,1250,1214,1,0,1.0
ALB,12.0,Azerbaijan,2019,12.0,0 days 00:56:16.448000,19.6,41.0,53.8,13.0,3,21434,12996,14197,9603,196,1214,1,0,
ALB,13.0,Azerbaijan,2019,1.0,NaT,19.3,40.5,54.6,20.0,2,21867,14299,13806,5049,1250,164,1,0,
ALB,14.0,Azerbaijan,2019,2.0,NaT,19.4,40.2,53.7,20.0,2,20360,12513,13598,5020,1250,1214,1,0,
ALB,15.0,Azerbaijan,2019,3.0,NaT,19.2,40.1,53.9,19.0,2,20082,12356,13227,4892,1250,1214,1,0,
ALB,16.0,Azerbaijan,2019,4.0,NaT,18.9,39.8,54.4,19.0,2,20094,12363,13233,4916,1250,1214,1,0,
ALB,17.0,Azerbaijan,2019,5.0,NaT,18.9,39.6,55.2,19.0,2,20069,12274,13408,4727,1250,1214,1,0,
ALB,18.0,Azerbaijan,2019,6.0,NaT,18.8,39.5,55.7,18.0,2,20487,12600,13907,4609,1250,1214,1,0,
ALB,19.0,Azerbaijan,2019,7.0,NaT,18.6,39.1,56.9,18.0,2,20236,12259,13572,5028,1250,1214,1,0,
ALB,20.0,Azerbaijan,2019,8.0,NaT,18.6,38.9,57.4,18.0,2,20029,12251,13182,4964,1250,1214,1,0,
ALB,21.0,Azerbaijan,2019,9.0,NaT,18.8,39.0,57.5,18.0,2,20095,12291,13269,4983,1250,1214,1,0,
ALB,22.0,Azerbaijan,2019,10.0,NaT,18.9,39.1,57.4,18.0,2,20020,12194,13269,4909,1250,1214,1,0,
ALB,23.0,Azerbaijan,2019,11.0,NaT,18.8,38.7,56.5,18.0,2,19779,11968,13101,4819,1250,1214,1,0,
ALB,24.0,Azerbaijan,2019,12.0,NaT,19.0,38.7,56.2,18.0,2,19805,12065,13123,4728,1250,1214,1,0,
ALB,25.0,Azerbaijan,2019,13.0,NaT,18.9,38.6,53.3,17.0,2,20345,12512,13870,4311,1250,1214,1,0,
ALB,26.0,Azerbaijan,2019,14.0,NaT,19.4,38.5,52.4,17.0,2,20161,12387,13713,4297,1250,1214,1,0,
ALB,27.0,Azerbaijan,2019,15.0,NaT,19.8,38.5,52.0,16.0,2,20431,12746,13369,4976,1250,1214,1,0,
ALB,28.0,Azerbaijan,2019,16.0,NaT,19.7,38.3,51.6,16.0,2,19898,12072,13198,4859,1250,1214,1,0,
ALB,29.0,Azerbaijan,2019,17.0,NaT,19.5,38.0,52.3,16.0,2,19803,11997,13115,4821,1250,1214,1,0,
ALB,30.0,Azerbaijan,2019,18.0,NaT,19.3,37.9,53.3,16.0,2,19724,12002,13026,4707,1250,1214,1,0,
ALB,31.0,Azerbaijan,2019,19.0,NaT,19.5,37.7,52.9,14.0,2,20205,12659,13081,4750,1250,1214,1,0,
ALB,32.0,Azerbaijan,2019,20.0,NaT,19.7,37.6,52.9,14.0,2,20017,12465,13519,4134,1250,1214,1,0,
ALB,33.0,Azerbaijan,2019,21.0,NaT,19.6,37.6,52.7,12.0,2,20154,12610,12921,4949,1250,1214,1,0,
